"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"232615_at",2.01593496833541,9.24080290165289,5.93948042920205,2.85679863547305e-08,3.89612036404313e-07,8.29616735531823
"1552477_a_at",2.00107040752432,4.82564881038843,5.93880480171326,2.86590836167174e-08,3.90756956794021e-07,8.29306220223482
"229984_at",-1.07397769930486,4.86683313987603,-5.93821085633614,2.87394030225673e-08,3.91754390490867e-07,8.29033261473221
"48580_at",0.823622298781674,7.25936040955372,5.93770161406042,2.8808444029037e-08,3.92597626442572e-07,8.28799241421352
"218308_at",1.47535905118779,6.5558880762562,5.93693703306497,2.89124088537032e-08,3.93916260671872e-07,8.28447902038718
"209074_s_at",-1.59199374135351,3.39255978870248,-5.93658150761264,2.89608772944653e-08,3.94478317407795e-07,8.2828453975612
"240350_at",-0.394933620140272,3.78155611782645,-5.93456804563831,2.92368802205308e-08,3.98138586813829e-07,8.27359463629666
"218478_s_at",0.893974676762442,8.5639925151405,5.93333327655256,2.94074171798219e-08,4.00337868256513e-07,8.26792238792184
"32259_at",-1.17703865805373,6.90666848090083,-5.93329278290754,2.94130263701218e-08,4.00337868256513e-07,8.26773638018449
"218564_at",0.863440690380093,5.66416989955372,5.93276550494526,2.94861610526415e-08,4.0123341352742e-07,8.26531438949955
"203727_at",0.874775699796945,5.99169974880992,5.93208931380422,2.95802117878565e-08,4.02413057850474e-07,8.26220855442728
"201170_s_at",1.67040158325566,9.452940016,5.9295857479744,2.99310021844448e-08,4.07083966277244e-07,8.25071102158176
"219431_at",-0.934649768938915,5.5628208422314,-5.9290808270648,3.00022433566648e-08,4.07951418932019e-07,8.24839251086681
"227526_at",-1.40510341685803,5.0915066851157,-5.92873445908257,3.00512099880811e-08,4.08515640501824e-07,8.2468021102456
"214201_x_at",1.08750522832127,6.6017343228595,5.92790832419432,3.01683191850238e-08,4.10005680199149e-07,8.24300899180721
"213844_at",-1.77161221165158,4.1771766122562,-5.92613596488944,3.04210753303465e-08,4.1333804515077e-07,8.23487234569182
"228590_at",1.04356475951301,7.94973665687603,5.92595639245391,3.04467998961034e-08,4.13584791135269e-07,8.23404802838392
"205739_x_at",1.73877917108937,6.65918434194215,5.92526215394543,3.0546453827828e-08,4.14835410590287e-07,8.2308612928724
"241472_at",1.21629169625905,6.17089488446281,5.92498509137014,3.05863139352776e-08,4.15273581924833e-07,8.22958956024297
"207735_at",-1.06612778496097,3.85659518980992,-5.92427496756925,3.0688710584281e-08,4.16560390068412e-07,8.22633020030599
"235561_at",-1.55629295473077,3.93608152544628,-5.92380494090965,3.07566714039266e-08,4.1737925267056e-07,8.22417296659673
"203737_s_at",0.955997010854075,6.29421441581818,5.92225522574406,3.09817923704069e-08,4.20329900211414e-07,8.21706105620877
"228614_at",-1.30745069534785,5.50998591524793,-5.92069789042921,3.12096503444109e-08,4.23316207536757e-07,8.20991519660828
"202783_at",-1.72402196802093,5.17803227901653,-5.92041981028001,3.12505098294318e-08,4.2376528395937e-07,8.20863932883888
"216484_x_at",1.02761904670249,8.35556012847107,5.92010145751169,3.12973512415309e-08,4.24295234101339e-07,8.20717872515848
"205887_x_at",-0.540189502841633,6.2992187198843,-5.91941910271704,3.13979831638528e-08,4.25553973595353e-07,8.20404822300808
"203711_s_at",-1.20654813834276,5.76443428418182,-5.91882058182247,3.14865130415308e-08,4.26648104224459e-07,8.20130249528157
"201848_s_at",-1.70844108309955,5.50356495457851,-5.91863067288396,3.15146545131189e-08,4.26891135062345e-07,8.20043131548613
"218491_s_at",-1.6376172071052,7.99323729095041,-5.91859418516425,3.15200642386225e-08,4.26891135062345e-07,8.20026393509275
"209153_s_at",1.39143620971324,9.46032558939669,5.91820276318735,3.1578154461421e-08,4.27571965125853e-07,8.19846839746988
"202281_at",0.849750402891401,7.51382864129752,5.91789945734561,3.16232398181899e-08,4.28076414226177e-07,8.19707711221105
"209563_x_at",-0.751018107124434,11.5641154000165,-5.91728845903643,3.17142546161049e-08,4.29202195825628e-07,8.19427453796015
"213031_s_at",0.916448061720594,7.19517830555372,5.91577139762422,3.19413511182281e-08,4.32067838628174e-07,8.18731664571697
"205951_at",-1.89660344893665,2.7629853341405,-5.91576837432966,3.19418052809342e-08,4.32067838628174e-07,8.18730278056694
"221381_s_at",-1.53172321908144,6.881444521,-5.91570060493184,3.1951987340537e-08,4.32098666298259e-07,8.18699198392314
"209596_at",1.78263445861878,9.69918380926446,5.9153631234229,3.20027399603907e-08,4.32677993900683e-07,8.18544429183489
"212444_at",2.72588128267534,7.32887720931405,5.91501881818217,3.20546003622188e-08,4.3327200860428e-07,8.18386535570609
"238447_at",-2.46395394661199,8.01383178608264,-5.91478188875602,3.20903353898608e-08,4.33647821908215e-07,8.18277885930454
"226588_at",-0.811282217304869,7.38643128917355,-5.91403814912262,3.2202764733432e-08,4.35059590264491e-07,8.17936841804444
"213887_s_at",-1.84475225527545,6.28969438647107,-5.91375062162796,3.22463331811193e-08,4.3554057971287e-07,8.1780500144742
"240310_at",-0.843939612534503,3.65551309396694,-5.91314085975583,3.23389207806947e-08,4.36683253564949e-07,8.1752541811504
"213022_s_at",-0.360262053656105,2.55829003431405,-5.91262863824749,3.24168993619507e-08,4.37628141386334e-07,8.17290570400251
"217931_at",1.10233682460125,7.08234367209091,5.91111687978913,3.26481217937359e-08,4.40628082114595e-07,8.16597511154432
"209946_at",-1.61065545902489,5.87121241766116,-5.91107053792201,3.26552352762385e-08,4.40628082114595e-07,8.16576267450562
"209019_s_at",-1.20374048453564,7.82602447976033,-5.91077040240852,3.27013429804941e-08,4.41072986200389e-07,8.16438683698689
"213541_s_at",-1.28219502229412,3.51281576830579,-5.91075089637826,3.27043417660059e-08,4.41072986200389e-07,8.16429742160324
"202700_s_at",0.851177899437784,6.13565458206612,5.91061135512986,3.27258022029662e-08,4.41253572243447e-07,8.16365777107249
"237560_at",1.27760471674435,5.52866010969421,5.9092108663703,3.29419546104503e-08,4.44058522762912e-07,8.15723845306422
"208667_s_at",-1.31721426361821,9.44127373303306,-5.90831426117298,3.30810727353952e-08,4.45823922062542e-07,8.15312918555485
"229277_at",-0.469343863575225,2.4181481812314,-5.90771003049889,3.31751509939818e-08,4.46981611778205e-07,8.15036010366626
"216942_s_at",-1.31860285989253,5.37686122756198,-5.90672188859593,3.33295704005377e-08,4.48951530339838e-07,8.14583195823312
"230109_at",-1.17095740037726,2.93075772382645,-5.90629701198441,3.33961837199067e-08,4.49738015981748e-07,8.14388509479132
"242722_at",1.73645141493778,5.81794520079339,5.90601742533303,3.34400893842963e-08,4.50218391304211e-07,8.14260401864973
"215067_x_at",1.29410783858145,8.25410385557851,5.90554892561264,3.35137886407866e-08,4.51099555375433e-07,8.14045741030574
"236210_at",1.27367965331505,4.55681054428099,5.90482313085047,3.36282778003093e-08,4.52529187480165e-07,8.13713209139641
"224610_at",1.61737895349491,8.39259583767769,5.90419341877349,3.37279216760886e-08,4.53758395088618e-07,8.13424716828363
"222305_at",-1.0990366138388,4.16040041904959,-5.90259166394017,3.39826874020165e-08,4.57073415425646e-07,8.12690974819191
"212465_at",-0.833487671888572,7.68058593855372,-5.9023028409542,3.40288265563956e-08,4.57581429407508e-07,8.12558680541699
"227572_at",-1.09357417161256,5.94421033495041,-5.90205195120495,3.4068955839816e-08,4.58008399444785e-07,8.12443764313947
"232797_at",1.13966550754582,6.11539179021488,5.90167666086399,3.41290694923529e-08,4.58703754792133e-07,8.12271873278399
"230712_at",1.58535793501188,7.28934558709091,5.90134859102064,3.41817047226353e-08,4.5929828107891e-07,8.12121615143316
"217887_s_at",-1.09905036878507,8.07906788732231,-5.9006677785623,3.42911881337189e-08,4.60656194400757e-07,8.1180981316521
"208960_s_at",-0.623479499616518,3.75911368477686,-5.90040639862725,3.43333128083283e-08,4.61108788453782e-07,8.11690110272559
"204432_at",1.06599536917874,4.75149868745455,5.89992739188202,3.4410642716796e-08,4.62033863099416e-07,8.11470749423909
"238461_at",-0.243627472359162,2.36547554895868,-5.89957445744424,3.44677291643483e-08,4.62686740010003e-07,8.11309129548312
"207480_s_at",-1.9207918536414,6.51717353299174,-5.89887365533496,3.45813583110268e-08,4.64098126081343e-07,8.10988225716833
"1557455_s_at",0.627780720019232,3.63187071899174,5.8984672323132,3.46474248044432e-08,4.64870662866978e-07,8.10802130379584
"227833_s_at",1.39616653444231,7.12342888463636,5.89833017984032,3.46697314348734e-08,4.65055830765875e-07,8.10739377578758
"228455_at",1.66025291724152,5.1974936648595,5.89666236277726,3.49423175376411e-08,4.68597304726644e-07,8.09975791034921
"209772_s_at",2.35976198679129,7.42251282708264,5.89589953858032,3.50676929616845e-08,4.70163342981879e-07,8.0962658213966
"219709_x_at",1.31356268576923,7.68410796936364,5.8951910007918,3.51845416633994e-08,4.71614321021418e-07,8.09302246875262
"212915_at",-2.12544496591233,7.47433170590909,-5.89490459623878,3.52318825723239e-08,4.7213313226515e-07,8.09171150406123
"209803_s_at",2.52275135274435,7.57756907757025,5.89447018946046,3.53038067369145e-08,4.72981042230042e-07,8.08972315273807
"220590_at",0.861262650801469,5.93070346712397,5.89417903809212,3.53520929642648e-08,4.73465408546139e-07,8.08839054994412
"229175_at",-0.948336692522623,5.70397427420661,-5.89414778736572,3.53572796176293e-08,4.73465408546139e-07,8.08824751719291
"211271_x_at",0.92787037189084,8.13015157599174,5.89378810215668,3.5417030046261e-08,4.74149392208453e-07,8.08660128889687
"204220_at",-1.97890297666572,6.60917517538843,-5.89308156949497,3.5534687101969e-08,4.75608082570418e-07,8.08336774919437
"222621_at",1.59610569788009,8.29061100504132,5.89255773773778,3.56221671158853e-08,4.76662258213663e-07,8.08097050138689
"218731_s_at",1.30079201066686,5.87222964216529,5.8923314499738,3.56600225913389e-08,4.77052051671508e-07,8.07993496103885
"227022_at",-1.09200405400453,3.26686964340496,-5.8917653400631,3.57548997072065e-08,4.78204290971506e-07,8.07734441864859
"211730_s_at",-1.54780607139593,10.2784499063306,-5.89104084697557,3.5876682668202e-08,4.79715731201747e-07,8.07402930736041
"232583_at",1.5859845647302,4.15269069657025,5.88911676620774,3.62020896949293e-08,4.83948472877815e-07,8.06522624814457
"225218_at",0.755355214675906,3.98840914066942,5.88884974980173,3.62474767871291e-08,4.84436761998602e-07,8.06400471864473
"225895_at",-2.53648927818439,6.6029202306281,-5.88742541794974,3.64905283093223e-08,4.87565893282551e-07,8.05748929019022
"201009_s_at",-2.10496540321775,8.47857667655372,-5.88726365683079,3.65182326065828e-08,4.87816850174667e-07,8.05674938880963
"222454_s_at",-1.40579141281957,4.9159007067438,-5.88441807142508,3.70089773111948e-08,4.94251547261743e-07,8.04373540008625
"215146_s_at",-1.24164515974151,4.62730664749587,-5.88415220232313,3.7055158009573e-08,4.94747439358584e-07,8.04251965187659
"1555945_s_at",0.781580033778846,9.50877976270248,5.88397330847039,3.70862631942511e-08,4.95041855504315e-07,8.04170163516928
"204500_s_at",-1.24839890362839,5.29246514683471,-5.88269322532947,3.73095870049181e-08,4.97901310591627e-07,8.03584867780635
"236123_at",-0.588420326292987,2.57286005029752,-5.88215109660512,3.74045645012629e-08,4.99046989777098e-07,8.03337009944188
"61874_at",0.955860500665159,5.82211103857025,5.88184823037296,3.74577280421327e-08,4.99634369530033e-07,8.03198546875386
"201247_at",0.676724343977939,6.51084689267769,5.88158105710477,3.7504687810159e-08,5.00138733175718e-07,8.03076405012841
"203709_at",1.07691394720419,5.73053897256198,5.87981457832497,3.78166310316111e-08,5.04175640490938e-07,8.02268912141321
"223374_s_at",1.61144189909163,5.74677509335537,5.87703184589358,3.8313209011855e-08,5.10671551127054e-07,8.00997139844727
"206708_at",-0.479906529068437,2.43876079523967,-5.87604613260903,3.8490640245425e-08,5.12911468539754e-07,8.00546725768684
"200677_at",1.25999552565102,10.0309631715372,5.87585573655883,3.85250049214733e-08,5.13244308986733e-07,8.00459730552538
"218141_at",0.921844119953621,5.32667286478512,5.87571802639618,3.85498790656716e-08,5.13450581709036e-07,8.00396809387213
"213441_x_at",1.7694191675707,8.371379449,5.87517085591913,3.86488685891839e-08,5.14643665395428e-07,8.00146809681886
"217527_s_at",0.97028887653451,8.34412676154546,5.87456279188159,3.87591672281572e-08,5.15986722230216e-07,7.99869003014216
"232554_at",0.948993680419116,5.1979724324876,5.8742106569424,3.88231833230771e-08,5.16713132470604e-07,7.99708130098487
"1555419_a_at",-2.36417025046041,7.2732868733719,-5.87415702782153,3.88329418905726e-08,5.1671722995061e-07,7.99683630089825
"213280_at",1.43255165644457,4.69143831723141,5.87279786153015,3.90810666321269e-08,5.19892291511323e-07,7.9906274760604
"242389_at",1.88794567461199,7.16355114793388,5.87223043126276,3.91851146793642e-08,5.21149633931947e-07,7.98803562466422
"237231_at",-0.44773884477432,2.43508552552066,-5.8714875682886,3.93217424631745e-08,5.22839559624043e-07,7.98464265767344
"221787_at",-1.46968014846211,6.85317974286777,-5.87072604227062,3.94622881847662e-08,5.24580745563357e-07,7.98116469409608
"213129_s_at",-1.26561453216403,10.1659408163223,-5.86998458982624,3.95996029442567e-08,5.26278145594855e-07,7.97777864721486
"213960_at",-1.55941707757466,2.78674803183471,-5.86921945984659,3.97417944623723e-08,5.28039516945372e-07,7.97428471734199
"229470_at",1.40557951612896,5.23925898458678,5.86874513179655,3.98301949868975e-08,5.29085498277118e-07,7.97211884672661
"222620_s_at",1.51844446430656,10.4529426816942,5.8686211262045,3.98533377219356e-08,5.29264328381548e-07,7.97155262989734
"214056_at",-1.16922469899378,4.7526892558843,-5.86813990404675,3.99432716234832e-08,5.30329863043697e-07,7.96935540364509
"209974_s_at",1.0204975488948,10.4636173806777,5.86716178690756,4.01266829066883e-08,5.32635685341874e-07,7.96488969617001
"222486_s_at",-1.55667525192307,3.28564941742975,-5.86632116856692,4.02849715438227e-08,5.34606994941384e-07,7.96105208329655
"210260_s_at",-2.11924765839706,6.91754992603306,-5.86598860862722,4.03477617320342e-08,5.35310330671916e-07,7.95953395563024
"209091_s_at",-1.84481668230769,7.04138395334711,-5.86537644381363,4.04635950232445e-08,5.36716899052861e-07,7.95673956289313
"242361_at",1.1210403796267,3.82273202209917,5.86513038498036,4.05102459816502e-08,5.37205359943421e-07,7.95561640575389
"226374_at",2.48540132060747,6.60248625872727,5.86506056563957,4.05234928322988e-08,5.37250720321517e-07,7.95529771397756
"202715_at",1.17139835120362,7.07354318676033,5.86477971212053,4.0576822248117e-08,5.37827334888678e-07,7.95401577361113
"205928_at",1.13290225205543,6.32736141717355,5.86422954012758,4.06814905081069e-08,5.39083978073374e-07,7.9515046420723
"223363_at",1.11006986881674,8.28991187184297,5.86330788014982,4.08574272255417e-08,5.41284185499514e-07,7.94729823157311
"210335_at",-0.615699759461535,2.46078647852893,-5.86308095798391,4.09008591124401e-08,5.41728312008881e-07,7.94626262599743
"231845_at",0.953359250332011,6.69338924539669,5.86300166504212,4.09160461089413e-08,5.41798212886017e-07,7.9459007617021
"217866_at",0.796541735663462,7.17762394129752,5.86277446132571,4.09595931537654e-08,5.42243524378238e-07,7.94486390110269
"65884_at",1.10361357241176,6.85099302246281,5.86248591883417,4.10149622892198e-08,5.42845089122026e-07,7.94354714851887
"222826_at",-1.55423416966063,4.11351431907438,-5.86095520842861,4.13099251192157e-08,5.46616688260678e-07,7.93656240841589
"209488_s_at",-2.2999066280379,5.59579827092562,-5.8607268168214,4.13541135737798e-08,5.47068995801212e-07,7.93552032762295
"240105_at",1.49254358487161,4.66879203690909,5.86034946576224,4.14272238912045e-08,5.47903596093761e-07,7.93379863968887
"1560271_at",1.4624206549293,4.72145114514876,5.85998894029666,4.14971928229769e-08,5.48696255766932e-07,7.93215377674518
"221536_s_at",0.996263708619341,6.96354473464463,5.85967227045232,4.15587461644296e-08,5.49377283979736e-07,7.93070904696166
"202000_at",-1.17457829028506,7.11048001269421,-5.85959258131439,4.15742500108231e-08,5.49449388286621e-07,7.93034549127913
"224595_at",1.32196320220136,7.20312068447934,5.85898784835211,4.1692088432927e-08,5.50873594748739e-07,7.92758668347375
"222714_s_at",-1.6927874851448,6.02710568605785,-5.85885114613544,4.17187716612781e-08,5.51092979120652e-07,7.92696306612386
"213634_s_at",0.73285630818665,4.9377602185124,5.85806652322233,4.18722485970131e-08,5.52986761362728e-07,7.9233838760508
"212640_at",-1.3538139694655,9.02802506367769,-5.85789268462184,4.19063273919154e-08,5.533031755984e-07,7.92259091770786
"226326_at",-1.5024907656233,7.16275389871901,-5.8577826355628,4.19279151487613e-08,5.53454553538997e-07,7.92208893971546
"219811_at",0.976279864578053,3.79975214076033,5.85752927262972,4.19776575539951e-08,5.53977414135816e-07,7.92093326933841
"207630_s_at",-1.1634467029802,4.8347595106281,-5.85719697626474,4.20429846701154e-08,5.54705643542124e-07,7.91941759987193
"226792_s_at",1.70779790786312,7.90411411694215,5.85670864330734,4.2139168596702e-08,5.5584054113985e-07,7.91719030282508
